ID,Severity,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Weather_Condition
319,2,Dayton,Montgomery,OH,37.0,32.4,77.0,30.18,5.8,Clear
320,2,Dayton,Montgomery,OH,37.0,32.4,77.0,30.18,5.8,Clear
321,2,Dayton,Montgomery,OH,36.0,29.6,82.0,30.18,8.1,Scattered Clouds
322,2,Dayton,Montgomery,OH,41.0,34.3,62.0,30.17,11.5,Mostly Cloudy
323,2,Dayton,Montgomery,OH,42.8,38.0,57.0,30.13,8.1,Scattered Clouds
324,2,Dayton,Montgomery,OH,42.8,38.0,57.0,30.13,8.1,Scattered Clouds
325,2,Dayton,Montgomery,OH,43.0,38.8,53.0,30.16,6.9,Mostly Cloudy
326,2,Vermilion,Lorain,OH,41.0,34.3,62.0,30.18,11.5,Mostly Cloudy
327,2,Dayton,Montgomery,OH,48.7,,47.0,30.1,6.9,Clear
328,2,Dayton,Montgomery,OH,48.0,,50.0,30.06,5.8,Clear
329,2,Dayton,Montgomery,OH,46.9,,52.0,30.09,9.2,Scattered Clouds
330,2,Dayton,Montgomery,OH,47.5,,49.0,30.09,11.5,Clear
331,3,Pickerington,Fairfield,OH,30.9,27.5,72.0,30.07,3.5,Mostly Cloudy
332,2,Springboro,Warren,OH,30.0,21.1,69.0,30.02,10.4,Clear
333,2,Milford,Clermont,OH,31.8,28.5,79.0,30.0,3.5,Clear
334,2,Columbus,Franklin,OH,28.9,21.9,69.0,30.07,6.9,Clear
335,2,Milford,Clermont,OH,32.0,26.4,79.0,29.98,5.8,Clear
336,2,Dayton,Montgomery,OH,30.9,22.2,67.0,30.01,10.4,Clear
337,2,Miamisburg,Montgomery,OH,30.9,22.2,67.0,30.01,10.4,Clear
338,3,Columbus,Franklin,OH,33.8,27.0,65.0,30.01,8.1,Clear
339,2,Dayton,Montgomery,OH,35.1,27.9,61.0,30.09,9.2,Partly Cloudy
340,2,Dayton,Montgomery,OH,38.3,30.9,53.0,30.08,11.5,Clear
341,2,Columbus,Franklin,OH,39.9,34.5,55.0,30.09,8.1,Clear
342,2,Dayton,Montgomery,OH,39.0,30.6,55.0,30.08,15.0,Scattered Clouds
343,2,Dayton,Montgomery,OH,48.4,,46.0,30.04,8.1,Clear
344,2,Dayton,Montgomery,OH,54.0,,51.0,29.95,11.5,Clear
345,3,Brookpark,Cuyahoga,OH,36.0,26.7,70.0,30.07,15.0,Mostly Cloudy
346,3,Columbus,Franklin,OH,53.1,,52.0,29.92,8.1,Overcast
347,3,Columbus,Franklin,OH,53.1,,52.0,29.92,8.1,Overcast
348,3,Columbus,Franklin,OH,53.1,,52.0,29.92,8.1,Overcast
349,3,Columbus,Franklin,OH,50.0,,64.0,29.88,8.1,Overcast
350,3,Grove City,Franklin,OH,44.6,39.7,73.0,29.84,9.2,Scattered Clouds
351,2,Moraine,Montgomery,OH,41.0,31.6,93.0,29.43,20.7,Light Rain
352,2,Dayton,Montgomery,OH,42.1,33.9,89.0,29.4,17.3,Rain
353,3,Dayton,Montgomery,OH,37.9,27.3,100.0,29.46,21.9,Heavy Rain
354,3,Bowling Green,Wood,OH,33.1,23.0,85.0,29.72,15.0,Light Freezing Rain
355,3,Fairborn,Greene,OH,39.2,29.8,100.0,29.45,18.4,Light Rain
356,2,Miamisburg,Montgomery,OH,42.1,34.9,92.0,29.37,13.8,Rain
357,2,Dayton,Montgomery,OH,40.6,34.8,99.0,29.4,9.2,Rain
358,2,Columbus,Franklin,OH,42.8,38.0,87.0,29.47,8.1,Light Rain
359,3,Cleveland,Cuyahoga,OH,33.8,23.9,100.0,29.66,15.0,Rain
360,3,Dayton,Montgomery,OH,40.6,34.8,99.0,29.4,9.2,Rain
361,2,Dayton,Greene,OH,40.6,34.8,99.0,29.4,9.2,Rain
362,2,Barberton,Summit,OH,39.9,32.5,86.0,29.59,12.7,Rain
363,2,Fraziers Bottom,Putnam,WV,49.0,45.0,100.0,28.62,10.0,Cloudy
364,2,Dayton,Montgomery,OH,40.6,34.8,99.0,29.4,9.2,Rain
365,2,Columbus,Franklin,OH,42.8,37.5,100.0,29.42,9.2,Light Rain
366,2,Columbus,Franklin,OH,42.8,37.5,100.0,29.42,9.2,Light Rain
367,2,Moraine,Montgomery,OH,44.1,36.8,89.0,29.32,16.1,Rain
368,2,Barberton,Summit,OH,39.9,32.5,89.0,29.55,12.7,Rain
369,3,Fairborn,Greene,OH,41.0,33.1,99.0,29.37,15.0,Rain
370,3,Akron,Summit,OH,39.9,32.5,89.0,29.55,12.7,Rain
371,3,Independence,Cuyahoga,OH,35.1,24.5,92.0,29.6,18.4,Rain
372,3,Barberton,Summit,OH,39.9,32.5,89.0,29.55,12.7,Rain
373,2,Dayton,Montgomery,OH,44.1,37.1,93.0,29.31,15.0,Heavy Rain
374,1,Cambridge,Guernsey,OH,46.0,40.6,86.0,29.46,11.5,Light Rain
375,2,Moraine,Montgomery,OH,44.1,37.1,93.0,29.31,15.0,Heavy Rain
376,2,Dayton,Montgomery,OH,41.0,33.1,99.0,29.37,15.0,Rain
377,2,Dayton,Montgomery,OH,39.0,30.6,96.0,29.33,15.0,Rain
378,2,Dayton,Montgomery,OH,41.0,33.1,99.0,29.37,15.0,Rain
379,2,Delaware,Delaware,OH,41.0,34.3,93.0,29.42,11.5,Drizzle
380,2,Dayton,Montgomery,OH,45.0,37.9,90.0,29.29,16.1,Light Rain
381,2,Carroll,Fairfield,OH,48.0,,89.0,29.37,9.2,Overcast
382,3,Bowling Green,Wood,OH,35.1,25.9,89.0,29.45,13.8,Light Rain
383,2,Dayton,Montgomery,OH,44.1,39.0,100.0,29.24,9.2,Overcast
384,2,Dayton,Montgomery,OH,50.0,,100.0,29.22,9.2,Overcast
385,3,Columbus,Franklin,OH,52.0,,80.0,29.17,18.4,Overcast
386,2,Moscow,Clermont,OH,33.8,23.9,90.0,29.62,15.0,Overcast
387,2,Columbus,Franklin,OH,30.2,20.2,93.0,29.51,12.7,Light Snow
388,2,Oberlin,Lorain,OH,30.9,17.8,92.0,29.45,23.0,Snow
389,2,Dayton,Montgomery,OH,33.4,24.3,90.0,29.65,12.7,Light Snow
390,3,Columbus,Franklin,OH,32.0,21.6,88.0,29.56,15.0,Overcast
391,2,Dayton,Montgomery,OH,33.1,21.9,89.0,29.69,18.4,Light Snow
392,3,Grove City,Franklin,OH,33.8,24.3,87.0,29.64,13.8,Overcast
393,2,Dayton,Montgomery,OH,33.1,24.4,85.0,29.73,11.5,Light Snow
394,2,Miamisburg,Montgomery,OH,35.1,24.5,78.0,29.79,18.4,Light Snow
395,2,Dayton,Montgomery,OH,33.1,21.2,89.0,29.89,20.7,Light Snow
396,2,Dayton,Montgomery,OH,33.1,21.2,89.0,29.89,20.7,Light Snow
397,2,Columbus,Franklin,OH,32.0,24.8,50.0,30.23,8.1,Overcast
398,2,Dayton,Montgomery,OH,34.3,27.0,52.0,30.25,9.2,Overcast
399,3,Columbus,Franklin,OH,32.0,24.2,51.0,30.21,9.2,Overcast
400,3,Barberton,Summit,OH,28.9,19.2,67.0,30.21,11.5,Light Snow
401,2,Dayton,Montgomery,OH,33.1,24.9,61.0,30.24,10.4,Overcast
402,3,Westerville,Franklin,OH,42.1,37.7,55.0,30.04,6.9,Scattered Clouds
403,2,Dayton,Montgomery,OH,63.1,,35.0,29.81,26.5,Clear
404,2,Dayton,Montgomery,OH,62.8,,32.0,29.67,23.0,Clear
405,2,Dayton,Montgomery,OH,41.0,33.1,82.0,29.83,15.0,Haze
406,2,Dayton,Montgomery,OH,37.0,27.4,89.0,29.89,17.3,Overcast
407,2,Maple Heights,Cuyahoga,OH,36.0,24.7,86.0,29.74,21.9,Overcast
408,3,Miamisburg,Montgomery,OH,39.0,31.0,79.0,29.91,13.8,Overcast
409,3,Columbus,Franklin,OH,37.9,29.6,70.0,29.9,13.8,Overcast
410,2,Dayton,Montgomery,OH,37.9,30.0,86.0,29.95,12.7,Overcast
411,2,Akron,Summit,OH,37.0,28.1,67.0,29.86,15.0,Overcast
412,2,Dayton,Montgomery,OH,39.0,32.8,70.0,30.01,9.2,Haze
413,2,Dayton,Montgomery,OH,39.2,32.0,75.0,29.98,11.5,Overcast
414,2,Dayton,Greene,OH,39.2,30.8,75.0,30.0,15.0,Overcast
415,2,Dayton,Montgomery,OH,42.1,33.6,70.0,30.04,18.4,Mostly Cloudy
416,3,Columbus,Franklin,OH,44.6,37.2,66.0,30.01,17.3,Scattered Clouds
417,2,Dayton,Montgomery,OH,54.1,,40.0,29.99,15.0,Clear
418,2,Dayton,Montgomery,OH,53.1,,37.0,29.99,11.5,Clear
419,2,Dayton,Montgomery,OH,52.5,,41.0,30.0,13.8,Clear
420,2,Dayton,Montgomery,OH,50.0,,52.0,30.0,11.5,Scattered Clouds
421,3,Columbus,Franklin,OH,48.9,,46.0,30.0,9.2,Scattered Clouds
422,3,Piqua,Miami,OH,44.6,41.4,66.0,29.98,5.8,Scattered Clouds
423,2,Dayton,Montgomery,OH,46.0,41.0,58.0,30.02,10.4,Partly Cloudy
424,2,Dayton,Montgomery,OH,45.0,42.6,52.0,30.02,4.6,Clear
425,2,Columbus,Franklin,OH,34.0,31.0,85.0,29.94,3.5,Clear
426,2,Miamisburg,Montgomery,OH,37.9,32.1,68.0,29.92,8.1,Clear
427,2,Dayton,Montgomery,OH,37.0,30.4,79.0,29.9,9.2,Mostly Cloudy
428,2,Columbus,Franklin,OH,35.6,32.8,81.0,29.94,3.5,Clear
429,2,Columbus,Franklin,OH,37.0,33.3,73.0,29.95,4.6,Mostly Cloudy
430,3,Columbus,Franklin,OH,33.8,30.8,87.0,29.92,3.5,Clear
431,2,Fairborn,Greene,OH,46.6,,61.0,29.82,6.9,Clear
432,2,Batavia,Clermont,OH,54.1,,42.0,29.8,6.9,Mostly Cloudy
433,2,Milford,Clermont,OH,54.3,,43.0,29.81,13.8,Overcast
434,2,Sardinia,Brown,OH,53.6,,52.0,29.76,6.9,Overcast
435,3,Piqua,Miami,OH,42.8,37.5,93.0,29.72,9.2,Rain
436,2,Columbus,Franklin,OH,55.9,,39.0,29.72,8.1,Light Rain
437,2,Miamisburg,Montgomery,OH,48.0,,71.0,29.72,8.1,Light Rain
438,2,Westerville,Franklin,OH,48.0,,96.0,29.55,5.8,Light Rain
439,2,Lewis Center,Delaware,OH,48.2,,93.0,29.51,9.2,
440,3,Columbus,Franklin,OH,48.2,,93.0,29.52,8.1,Light Rain
441,3,Columbus,Franklin,OH,48.2,,100.0,29.52,9.2,Overcast
442,3,Columbus,Franklin,OH,50.0,,94.0,29.52,10.4,Light Rain
443,2,Miamisburg,Montgomery,OH,39.0,28.0,82.0,29.69,25.3,Overcast
444,2,Urbancrest,Franklin,OH,48.2,,87.0,29.56,15.0,Overcast
445,3,Bowling Green,Wood,OH,28.9,19.2,54.0,30.16,11.5,Overcast
446,2,Columbus,Franklin,OH,30.9,25.2,47.0,30.17,5.8,Scattered Clouds
447,3,Columbus,Franklin,OH,30.9,21.7,47.0,30.18,11.5,Scattered Clouds
448,2,Brecksville,Cuyahoga,OH,25.0,14.8,66.0,30.2,10.4,Mostly Cloudy
449,2,Dayton,Montgomery,OH,29.8,23.9,48.0,30.2,5.8,Clear
450,2,Dayton,Montgomery,OH,28.9,23.9,56.0,30.21,4.6,Partly Cloudy
451,2,Dayton,Montgomery,OH,29.5,,53.0,30.2,,Partly Cloudy
452,2,Columbus,Franklin,OH,25.0,19.3,66.0,30.19,4.6,Mostly Cloudy
453,2,Frankfort,Ross,OH,25.2,20.9,79.0,30.17,3.5,Overcast
454,3,Columbus,Franklin,OH,27.0,19.5,61.0,30.19,6.9,Overcast
455,2,Dayton,Montgomery,OH,30.2,24.3,75.0,30.14,5.8,Light Snow
456,2,Dayton,Montgomery,OH,30.2,24.3,75.0,30.14,5.8,Light Snow
457,3,Columbus,Franklin,OH,26.6,20.0,80.0,30.16,5.8,Overcast
458,3,Columbus,Franklin,OH,28.0,19.3,58.0,30.19,9.2,Overcast
459,2,Blanchester,Clinton,OH,28.9,25.2,78.0,30.21,3.5,Light Snow
460,2,Batavia,Clermont,OH,30.0,,99.0,30.13,,Light Snow
461,2,Dayton,Montgomery,OH,30.6,24.7,79.0,30.16,5.8,Light Snow
462,3,Columbus,Franklin,OH,30.2,24.3,69.0,30.13,5.8,Overcast
463,3,Dayton,Montgomery,OH,30.0,22.4,92.0,30.1,8.1,Light Snow
464,2,Dayton,Montgomery,OH,32.0,27.5,93.0,30.1,4.6,Light Snow
465,2,Dayton,Montgomery,OH,34.0,26.0,79.0,30.11,10.4,Light Snow
466,2,Dayton,Montgomery,OH,32.0,25.6,100.0,30.14,6.9,Light Snow
467,2,Dayton,Montgomery,OH,33.1,26.1,96.0,30.07,8.1,Light Snow
468,2,Dayton,Montgomery,OH,33.1,26.9,94.0,30.08,6.9,Light Snow
469,2,Dayton,Montgomery,OH,33.1,26.9,89.0,30.02,6.9,Light Snow
470,2,Pickerington,Fairfield,OH,33.1,26.1,82.0,30.06,8.1,Light Snow
471,2,Columbus,Franklin,OH,30.2,25.4,100.0,30.05,4.6,Light Snow
472,3,Dayton,Montgomery,OH,34.0,27.2,96.0,30.01,8.1,Light Snow
473,2,Dayton,Montgomery,OH,33.1,26.9,96.0,30.0,6.9,Light Snow
474,2,Dayton,Montgomery,OH,32.0,25.6,100.0,30.0,6.9,Light Snow
475,3,Columbus,Franklin,OH,30.2,25.4,93.0,30.03,4.6,Light Snow
476,3,Dayton,Montgomery,OH,32.0,26.4,100.0,30.05,5.8,Light Snow
477,3,Columbus,Franklin,OH,32.0,25.6,92.0,30.02,6.9,Light Snow
478,3,Columbus,Franklin,OH,32.0,25.6,92.0,30.02,6.9,Light Snow
479,2,Columbus,Franklin,OH,31.6,28.3,100.0,30.04,3.5,Light Snow
480,3,Grove City,Franklin,OH,31.6,28.3,100.0,30.04,3.5,Light Snow
481,3,Akron,Summit,OH,27.0,,89.0,30.03,,Overcast
482,3,Columbus,Franklin,OH,31.6,28.3,100.0,30.04,3.5,Light Snow
483,3,Dayton,Montgomery,OH,30.9,21.2,96.0,30.1,12.7,Overcast
484,3,Dayton,Montgomery,OH,32.9,25.9,99.0,30.1,8.1,Overcast
485,2,Dayton,Montgomery,OH,30.9,21.2,96.0,30.08,12.7,Overcast
486,2,Dayton,Montgomery,OH,30.9,21.2,96.0,30.08,12.7,Overcast
487,3,Dayton,Montgomery,OH,32.0,24.2,100.0,30.12,9.2,Overcast
488,3,Bowling Green,Wood,OH,28.9,22.8,85.0,30.17,5.8,Overcast
489,2,Dayton,Montgomery,OH,30.0,19.5,96.0,30.14,13.8,Overcast
490,2,Columbus,Franklin,OH,32.0,24.2,93.0,30.06,9.2,Overcast
491,2,Reynoldsburg,Franklin,OH,32.0,24.2,80.0,30.07,9.2,Haze
492,3,Columbus,Franklin,OH,32.0,24.2,80.0,30.07,9.2,Haze
493,2,Dayton,Montgomery,OH,31.8,23.3,99.0,30.13,10.4,Overcast
494,2,Casstown,Miami,OH,30.0,19.5,96.0,30.14,13.8,Overcast
495,2,Columbus,Franklin,OH,32.0,24.2,88.0,30.12,9.2,Overcast
496,2,Dayton,Greene,OH,32.5,27.1,92.0,30.18,5.8,Overcast
497,2,Dayton,Montgomery,OH,32.0,28.7,93.0,30.2,3.5,Overcast
498,2,Dayton,Montgomery,OH,32.0,25.6,88.0,30.2,6.9,Overcast
499,2,Dayton,Montgomery,OH,32.0,24.8,88.0,30.2,8.1,Overcast
500,2,Columbus,Franklin,OH,33.8,29.6,81.0,30.15,4.6,Overcast
501,2,Columbus,Franklin,OH,34.0,26.6,70.0,30.19,9.2,Overcast
502,2,Columbus,Franklin,OH,33.8,28.6,75.0,30.18,5.8,Overcast
503,2,Columbus,Franklin,OH,33.8,28.6,75.0,30.18,5.8,Overcast
504,2,Dayton,Montgomery,OH,33.1,,82.0,30.21,2.3,Overcast
505,3,Findlay,Hancock,OH,30.9,23.5,85.0,30.08,8.1,Overcast
506,2,Akron,Summit,OH,37.0,30.4,76.0,30.11,9.2,Clear
507,3,Dublin,Franklin,OH,39.0,33.4,79.0,30.12,8.1,Clear
508,2,Dayton,Montgomery,OH,42.1,36.6,70.0,30.1,9.2,Overcast
509,3,Cleveland,Cuyahoga,OH,46.9,,56.0,30.04,21.9,Clear
510,2,Miamisburg,Montgomery,OH,48.9,,54.0,30.12,12.7,Clear
511,2,Dayton,Greene,OH,46.4,42.4,66.0,30.12,8.1,Mostly Cloudy
512,3,Columbus,Franklin,OH,45.0,39.7,65.0,30.14,10.4,Clear
513,2,Westerville,Franklin,OH,52.0,,47.0,30.14,11.5,Overcast
514,2,Dayton,Montgomery,OH,60.1,,37.0,30.12,20.7,Overcast
515,2,Dayton,Montgomery,OH,60.1,,37.0,30.12,20.7,Overcast
516,2,Dayton,Montgomery,OH,57.9,,41.0,30.11,15.0,Clear
517,2,Dayton,Montgomery,OH,62.1,,34.0,30.06,19.6,Clear
518,2,Dayton,Montgomery,OH,59.0,,46.0,30.05,13.8,Light Rain
519,2,Dayton,Montgomery,OH,62.4,,35.0,30.06,17.3,Light Rain
520,3,Columbus,Franklin,OH,58.8,,47.0,30.06,8.1,Overcast
521,3,Lima,Allen,OH,52.0,,59.0,30.03,9.2,Clear
522,2,Dayton,Montgomery,OH,51.1,,56.0,30.07,9.2,Partly Cloudy
523,2,Dayton,Montgomery,OH,53.1,,52.0,30.07,10.4,Mostly Cloudy
524,2,Dayton,Montgomery,OH,50.5,,58.0,30.08,5.8,Overcast
525,2,Columbus,Franklin,OH,54.0,,47.0,30.11,5.8,Overcast
526,2,Amelia,Clermont,OH,55.4,,49.0,30.13,5.8,Clear
527,2,Batavia,Clermont,OH,55.2,,50.0,30.15,4.6,Clear
528,2,Columbus,Franklin,OH,53.1,,52.0,30.12,10.4,Overcast
529,2,Westerville,Franklin,OH,55.0,,47.0,30.13,9.2,Overcast
530,2,Dayton,Montgomery,OH,56.7,,51.0,30.14,13.8,Overcast
531,3,Columbus,Franklin,OH,55.0,,49.0,30.16,9.2,Overcast
532,3,Cleveland,Cuyahoga,OH,53.1,,50.0,30.12,10.4,Mostly Cloudy
533,2,Dayton,Montgomery,OH,56.7,,51.0,30.14,13.8,Overcast
534,2,Dayton,Montgomery,OH,61.2,,46.0,30.15,18.4,Mostly Cloudy
535,2,Batavia,Clermont,OH,65.1,,43.0,30.18,11.5,Clear
536,2,Miamisburg,Montgomery,OH,66.0,,45.0,30.14,16.1,Clear
537,2,Dayton,Montgomery,OH,66.0,,45.0,30.14,16.1,Clear
538,2,Dayton,Montgomery,OH,66.0,,50.0,30.13,19.6,Scattered Clouds
539,2,Dayton,Montgomery,OH,70.2,,43.0,30.13,18.4,Clear
540,3,Columbus,Franklin,OH,68.0,,45.0,30.14,13.8,Overcast
541,2,Dayton,Montgomery,OH,71.6,,41.0,30.06,18.4,Clear
542,2,Dayton,Montgomery,OH,71.1,,39.0,30.02,16.1,Mostly Cloudy
543,2,Columbus,Franklin,OH,71.1,,32.0,30.0,15.0,Clear
544,2,Dublin,Franklin,OH,69.1,,32.0,30.02,11.5,Clear
545,2,Dublin,Franklin,OH,69.1,,32.0,30.02,11.5,Clear
546,3,Columbus,Franklin,OH,69.1,,32.0,30.02,11.5,Clear
547,3,Columbus,Franklin,OH,66.9,,31.0,30.03,8.1,Mostly Cloudy
548,3,Lima,Allen,OH,57.0,,64.0,29.97,16.1,Clear
549,2,Dayton,Montgomery,OH,55.9,,64.0,30.03,9.2,Clear
550,2,Columbus,Franklin,OH,55.0,,64.0,30.05,8.1,Clear
551,3,Columbus,Franklin,OH,54.0,,66.0,30.07,4.6,Mostly Cloudy
552,2,Westerville,Franklin,OH,54.0,,66.0,30.07,4.6,Mostly Cloudy
553,3,Dublin,Franklin,OH,63.0,,58.0,30.06,13.8,Clear
554,2,Newark,Licking,OH,61.0,,62.0,30.08,6.9,Clear
555,2,Dayton,Montgomery,OH,64.0,,58.0,30.06,16.1,Mostly Cloudy
556,2,Dayton,Montgomery,OH,64.0,,58.0,30.06,16.1,Mostly Cloudy
557,2,Columbus,Franklin,OH,63.0,,58.0,30.08,13.8,Partly Cloudy
558,2,Dayton,Montgomery,OH,66.0,,54.0,30.08,15.0,Mostly Cloudy
559,2,Dayton,Montgomery,OH,70.2,,49.0,30.04,19.6,Scattered Clouds
560,2,Dayton,Montgomery,OH,70.2,,49.0,30.04,19.6,Scattered Clouds
561,2,Dayton,Montgomery,OH,70.0,,47.0,30.03,21.9,Partly Cloudy
562,2,Dayton,Montgomery,OH,73.0,,44.0,30.01,18.4,Mostly Cloudy
563,2,Dayton,Montgomery,OH,69.8,,49.0,30.02,17.3,Light Rain Showers
564,2,Dayton,Montgomery,OH,66.9,,59.0,30.03,16.1,Light Rain
565,2,Dayton,Montgomery,OH,66.9,,59.0,30.03,16.1,Light Rain
566,3,Springfield,Clark,OH,55.4,,100.0,30.02,5.8,Overcast
567,3,Dayton,Montgomery,OH,57.0,,89.0,30.0,6.9,Overcast
568,3,Springfield,Clark,OH,55.9,,100.0,30.03,4.6,Overcast
569,3,Dayton,Montgomery,OH,59.0,,87.0,30.0,9.2,Light Rain
570,3,Pickerington,Fairfield,OH,59.0,,87.0,30.05,9.2,Rain
571,2,Dayton,Montgomery,OH,59.0,,87.0,30.0,6.9,Overcast
572,2,Dayton,Montgomery,OH,57.9,,93.0,30.01,13.8,Light Rain
573,3,Vandalia,Montgomery,OH,57.9,,93.0,30.01,13.8,Light Rain
574,2,Galloway,Franklin,OH,57.2,,100.0,30.03,11.5,Light Rain
575,2,Dayton,Montgomery,OH,59.2,,100.0,30.01,11.5,Overcast
576,2,Batavia,Clermont,OH,60.1,,93.0,30.02,6.9,Overcast
577,3,Columbus,Franklin,OH,57.2,,100.0,30.01,6.9,Overcast
578,3,Columbus,Franklin,OH,59.0,,93.0,30.03,9.2,Mostly Cloudy
579,2,Dayton,Montgomery,OH,57.9,,100.0,30.03,13.8,Light Rain
580,2,Dayton,Montgomery,OH,57.9,,100.0,30.01,9.2,Light Rain
581,2,Dayton,Montgomery,OH,59.0,,100.0,30.01,15.0,Light Rain
582,2,Miamisburg,Montgomery,OH,59.0,,90.0,30.01,8.1,Light Rain
583,2,Dayton,Montgomery,OH,60.8,,100.0,30.01,10.4,Light Rain
584,2,Dayton,Montgomery,OH,59.9,,100.0,30.02,10.4,Light Rain
585,3,Bloomingburg,Fayette,OH,60.1,,90.0,30.03,13.8,Rain
586,3,Columbus,Franklin,OH,59.0,,94.0,30.02,6.9,Light Rain
587,2,Dayton,Montgomery,OH,60.8,,100.0,29.98,11.5,Light Rain
588,3,Columbus,Franklin,OH,60.8,,94.0,29.99,9.2,Rain
589,3,Dayton,Montgomery,OH,60.8,,100.0,29.99,6.9,Light Rain
590,2,Gallipolis,Gallia,OH,66.0,66.0,70.0,29.17,5.0,Light Rain
591,2,Dayton,Montgomery,OH,60.8,,100.0,29.96,5.8,Light Rain
592,3,Columbus,Franklin,OH,60.1,,90.0,29.98,12.7,Rain
593,3,Miamisburg,Montgomery,OH,60.1,,93.0,29.96,6.9,Light Rain
594,2,Columbus,Franklin,OH,58.5,,99.0,29.98,5.8,Light Rain
595,3,Dayton,Montgomery,OH,57.6,,100.0,30.02,11.5,Rain
596,2,Lockbourne,Franklin,OH,58.6,,98.0,30.0,9.2,Rain
597,2,Lockbourne,Franklin,OH,56.5,,95.0,30.03,9.2,Rain
598,2,Columbus,Franklin,OH,46.9,,80.0,30.19,10.4,Overcast
599,3,Columbus,Franklin,OH,44.6,40.7,93.0,30.28,6.9,Mostly Cloudy
600,2,Elyria,Lorain,OH,37.0,30.4,89.0,30.33,9.2,Overcast
601,3,Milan,Erie,OH,,,,,,
602,2,Cleveland,Cuyahoga,OH,37.0,28.9,89.0,30.37,12.7,Overcast
603,2,Dayton,Montgomery,OH,45.5,40.3,98.0,30.33,10.4,Overcast
604,2,Dayton,Montgomery,OH,45.0,38.9,90.0,30.33,12.7,Overcast
605,2,Dayton,Montgomery,OH,45.0,38.9,90.0,30.33,12.7,Overcast
606,2,Dayton,Montgomery,OH,46.9,,80.0,30.31,12.7,Overcast
607,2,Dayton,Montgomery,OH,45.0,38.9,90.0,30.33,12.7,Overcast
608,2,Dayton,Montgomery,OH,45.9,40.8,95.0,30.34,10.4,Overcast
609,2,Dayton,Montgomery,OH,46.4,40.7,87.0,30.32,12.7,Overcast
610,2,Columbus,Franklin,OH,45.0,40.1,80.0,30.33,9.2,Overcast
611,3,Columbus,Franklin,OH,46.4,40.7,87.0,30.33,12.7,Overcast
612,2,Moraine,Montgomery,OH,46.0,40.6,83.0,30.32,11.5,Overcast
613,2,Goshen,Clermont,OH,49.6,,82.0,30.31,8.1,Overcast
614,2,Dayton,Montgomery,OH,46.0,41.0,86.0,30.34,10.4,Overcast
615,2,Columbus,Franklin,OH,48.2,,76.0,30.33,5.8,Mostly Cloudy
616,2,Columbus,Franklin,OH,48.2,,76.0,30.33,5.8,Mostly Cloudy
617,2,Dayton,Montgomery,OH,48.9,,74.0,30.33,10.4,Mostly Cloudy
618,2,North Olmsted,Cuyahoga,OH,37.0,31.0,89.0,30.43,8.1,Overcast
619,4,Columbus,Franklin,OH,51.8,,67.0,30.34,5.8,Clear
620,3,Columbus,Franklin,OH,55.0,,51.0,30.32,,Overcast
621,2,Columbus,Franklin,OH,55.9,,55.0,30.31,5.8,Clear
622,3,Columbus,Franklin,OH,57.0,,51.0,30.31,6.9,Mostly Cloudy
623,3,Dublin,Franklin,OH,57.0,,51.0,30.32,8.1,Clear
624,2,Columbus,Franklin,OH,57.0,,51.0,30.31,6.9,Mostly Cloudy
625,3,Columbus,Franklin,OH,57.0,,51.0,30.31,6.9,Mostly Cloudy
626,3,Columbus,Franklin,OH,55.4,,54.0,30.31,4.6,Clear
627,3,Columbus,Franklin,OH,51.1,,61.0,30.32,3.5,Mostly Cloudy
628,3,Independence,Cuyahoga,OH,35.1,,89.0,30.25,,Clear
629,3,Akron,Summit,OH,57.0,,51.0,30.2,3.5,Clear
630,3,Columbus,Franklin,OH,59.0,,55.0,30.17,3.5,Clear
631,2,Dayton,Montgomery,OH,57.0,,100.0,29.74,9.2,Mostly Cloudy
632,2,Moscow,Clermont,OH,56.7,,100.0,29.75,3.5,Mostly Cloudy
633,2,Springboro,Warren,OH,55.9,,97.0,29.74,10.4,Overcast
634,2,Dayton,Montgomery,OH,57.0,,100.0,29.74,8.1,Overcast
635,2,Columbus,Franklin,OH,57.2,,94.0,29.75,5.8,Overcast
636,2,Mason,Warren,OH,51.1,,100.0,29.75,,Fog
637,2,Dayton,Montgomery,OH,57.4,,100.0,29.75,5.8,Overcast
638,2,Fairborn,Greene,OH,57.4,,100.0,29.75,5.8,Overcast
639,2,Dayton,Montgomery,OH,55.9,,97.0,29.75,6.9,Overcast
640,2,Dayton,Montgomery,OH,55.9,,100.0,29.76,10.4,Overcast
641,2,Dublin,Franklin,OH,57.0,,96.0,29.76,8.1,Overcast
642,2,Batavia,Clermont,OH,57.4,,100.0,29.76,3.5,Overcast
643,2,Dayton,Montgomery,OH,57.0,,100.0,29.75,9.2,Overcast
644,3,Elyria,Lorain,OH,57.9,,90.0,29.73,11.5,Mostly Cloudy
645,2,Dayton,Montgomery,OH,57.9,,93.0,29.74,4.6,Scattered Clouds
646,2,Bowling Green,Wood,OH,57.0,,89.0,29.72,9.2,Overcast
647,2,Dayton,Montgomery,OH,57.0,,100.0,29.75,9.2,Overcast
648,2,Dayton,Montgomery,OH,57.9,,93.0,29.74,4.6,Scattered Clouds
649,2,Dayton,Montgomery,OH,60.8,,100.0,29.73,1.2,Mostly Cloudy
650,2,Dayton,Montgomery,OH,62.1,,86.0,29.7,6.9,Rain
